t,count
1513089954,1
1513090854,1
1513091754,1
1513092654,1
1513093554,1
1513094454,1
1513095354,1
1513096254,1
1513097154,1
1513098054,1
1513098954,1
1513099854,1
1513100754,1
1513101654,1
1513102554,1
1513103454,1
1513104354,1
1513105254,1
1513110998,15
1513111898,15
1513112798,15
1513113698,15
1513114598,15
1513115498,15
1513116398,15
1513117298,15
1513118198,15
1513119098,15
1513119998,15
1513120898,15
1513121798,15
1513122698,15
1513123598,15
1513124498,15
1513125398,15
1513126298,15
1513127198,15
1513128098,15
1513128998,15
1513129898,15
1513130798,15
1513131698,15
1513132598,15
1513133498,15
1513134398,15
1513135298,15
1513136198,15
1513137098,15
1513137998,15
1513138898,15
1513139798,15
1513140698,15
1513141598,15
1513142498,15
1513143398,15
1513144298,15
1513145198,15
1513146098,15
1513146998,15
1513147898,15
1513148798,15
1513149698,15
1513150598,15
1513151498,15
1513152398,15
1513153298,15
1513154198,15
1513155098,15
1513155998,15
1513156881,15
1513157781,15
1513158681,15
1513159581,15
1513160481,15
1513161381,15
1513162281,15
1513163181,15
1513164081,15
1513164981,15
1513165881,15
1513166781,15
1513167681,15
1513168581,15
1513169481,15
1513170381,15
1513171281,15
1513172181,15
1513173081,15
1513173981,15
1513174881,15
1513175781,15
1513176681,15
1513177581,15
1513178481,15
1513179381,15
1513180281,15
1513181181,15
1513182081,15
1513182981,15
1513183881,15
1513184781,15
1513185681,15
1513186581,15
1513187481,15
1513188381,15
1513189281,15
1513190181,15
1513191081,15
1513191981,15
1513192881,15
1513193781,15
1513194681,15
1513248006,15
1513248906,15
1513249806,15
1513250706,15
1513251606,15
1513252504,15
1513253404,15
1513254304,15
1513255204,15
1513256104,15
1513257004,15
1513257904,15
1513258804,15
1513259704,15
1513260604,15
1513261504,15
1513262404,15
1513263304,15
1513264206,15
1513265106,15
1513266006,15
1513267498,15
1513268398,15
1513269298,15
1513270198,15
1513271098,15
1513271998,15
1513272898,15
1513273798,15
1513274698,15
1513275598,15
1513276498,15
1513277398,15
1513278298,15
1513279198,15
1513280098,15
1513280998,15
1513281898,15
1513282798,15
1513283698,15
1513284598,15
1513285498,15
1513286398,15
1513287298,15
1513288198,15
1513289098,15
1513289998,15
1513290898,15
1513291798,15
1513292698,15
1513293598,15
1513294498,15
1513295398,15
1513296298,15
1513297198,15
1513298098,15
1513298998,15
1513299898,15
1513300798,15
1513301698,15
1513302598,15
1513303498,15
1513304398,15
1513305298,15
1513306198,15
1513307098,15
1513307998,15
1513308898,15
1513309798,15
1513310698,15
1513311598,15
1513312498,15
1513313398,15
1513314298,15
1513315198,15
1513316098,15
1513316998,15
1513317898,15
1513318798,15
1513319698,15
1513320598,15
1513321498,15
1513322398,15
1513323298,15
1513324198,15
1513325098,15
1513325998,15
1513326898,15
1513327798,15
1513328698,15
1513329598,15
1513330498,15
1513331398,15
1513332298,15
1513333198,15
1513334098,15
1513334998,15
1513335898,15
1513336798,15
1513337698,15
1513338598,15
1513339498,15
1513340398,15
1513341298,15
1513342198,15
1513343098,15
1513343998,15
1513344898,15
1513345798,15
1513346698,15
1513347598,15
1513348498,15
1513349398,15
1513350298,15
1513351198,15
1513352098,15
1513352998,15
1513353898,15
1513354798,15
1513355698,15
1513356598,15
1513357498,15
1513358398,15
1513359298,15
1513360198,15
1513361098,15
1513361998,15
1513362898,15
1513363798,15
1513364698,15
1513365598,15
1513366498,15
1513367398,15
1513368298,15
1513369198,15
1513370098,15
1513370998,15
1513371898,15
1513372798,15
1513373698,15
1513374598,15
1513375498,15
1513376398,15
1513377298,15
1513378198,15
1513379098,15
1513379998,15
1513380898,15
1513381798,15
1513382698,15
1513383598,15
1513384498,15
1513385398,15
1513386298,15
1513387198,15
1513388098,15
1513388998,15
1513389898,15
1513390798,15
1513391698,15
1513392598,15
1513393498,15
1513394398,15
1513395298,15
1513396198,15
1513397098,15
1513397998,15
1513398898,15
1513399798,15
1513400698,15
1513401598,15
1513402498,15
1513403398,15
1513404298,15
1513405198,15
1513406098,15
1513406998,15
