t,count
1519243758,1
1519244658,1
1519245558,1
1519246458,1
1519247358,1
1519248258,1
1519249158,1
1519250058,1
1519250958,1
1519251858,1
1519252758,1
1519253658,1
1519254558,1
1519255458,1
1519256358,1
1519257258,1
1519258158,1
1519259058,1
1519259958,1
1519260858,1
1519261758,1
1519262658,1
1519263558,1
1519264458,1
1519265358,1
1519266258,1
1519267158,1
1519268058,1
1519268958,1
1519269858,1
1519270758,1
1519271658,1
1519272558,1
1519273458,1
1519274358,1
1519275258,1
1519276158,1
1519277058,1
1519277958,1
1519278858,1
1519279758,1
1519280658,1
1519281558,1
1519282458,1
1519283358,1
1519284258,1
1519285158,1
1519286058,1
1519286958,1
1519287858,1
1519288758,1
1519289658,1
1519290558,1
1519291458,1
1519292358,1
1519293258,1
1519294158,1
1519295058,1
1519295958,1
1519296858,1
1519297758,1
1519298658,1
1519299558,1
1519300458,1
1519301358,1
1519302258,1
1519303158,1
1519304058,1
1519304958,1
1519305858,1
1519306758,1
1519307658,1
1519308558,1
1519309458,1
1519310358,1
1519311258,1
1519312158,1
1519313058,1
1519313958,1
1519314858,1
1519315758,1
1519316658,1
1519317558,1
1519318458,1
1519319358,1
1519320258,1
1519321158,1
1519322058,1
1519322958,1
1519323858,1
1519324758,1
1519325658,1
1519326558,1
1519327458,1
1519328358,1
1519329258,1
1519330158,1
1519331058,1
1519331958,1
1519332858,1
1519333758,1
1519334658,1
1519335558,1
1519336458,1
1519337358,1
1519338258,1
1519339158,1
1519340058,1
1519340958,1
1519341858,1
1519342758,1
1519343658,1
1519344558,1
1519345458,1
1519346358,1
1519347258,1
1519348158,1
1519349058,1
1519349958,1
1519350858,1
1519351758,1
1519352658,1
1519353558,1
1519354458,1
1519355358,1
1519356258,1
1519357158,1
1519358058,1
1519358958,1
1519359858,1
1519360758,1
1519361658,1
1519362558,1
1519363458,1
1519364358,1
1519365258,1
1519366158,1
1519367058,1
1519367958,1
1519368858,1
1519369758,1
1519370658,1
1519371558,1
1519372458,1
1519373358,1
1519381976,5
1519382876,10
1519383776,15
1519384676,18
1519385576,23
1519386476,28
1519387376,33
1519388276,38
1519389176,43
1519390076,46
1519390976,51
1519391876,56
1519392776,61
1519393676,66
1519394576,71
1519395476,74
1519396376,79
1519397276,84
1519398176,89
1519399076,94
1519399976,99
1519400876,101
1519401776,101
1519402676,101
1519403576,101
1519404476,101
1519405376,101
1519406276,101
1519407176,101
1519408076,101
1519408976,101
1519409876,101
1519410776,101
1519411676,101
1519412576,101
1519413476,101
1519414376,101
1519415276,101
1519416176,101
1519417076,101
1519417976,101
1519418876,101
1519419776,101
1519420676,101
1519421576,101
1519422476,101
1519423376,101
1519424276,101
1519425176,101
1519426076,101
1519426976,101
1519427876,101
1519428776,101
1519429676,101
1519430576,101
1519431476,101
1519432376,101
1519433276,101
1519434176,101
1519435076,101
1519435976,101
1519436876,101
1519437776,101
1519438676,101
1519439576,101
1519440476,101
1519441376,101
1519442276,101
1519443176,101
1519444076,101
1519444976,101
1519445876,101
1519446776,101
1519447676,101
1519448576,101
1519449476,101
1519450376,101
1519451276,101
1519452176,101
1519453076,101
1519453976,101
1519454876,101
1519455776,101
1519456676,101
1519457576,101
1519458476,101
1519459376,101
1519460276,101
1519461176,101
1519462076,101
1519462976,101
1519463876,101
1519464776,101
1519465676,101
1519466576,101
1519467476,101
1519468376,101
1519469276,101
1519470176,101
1519471076,101
1519471976,101
1519472876,101
1519473776,101
1519474676,101
1519475576,101
1519476476,101
1519477376,101
1519478276,101
1519479176,101
1519480076,101
1519480976,101
1519481876,101
1519482776,101
1519483676,101
1519484576,101
1519485476,101
1519486376,101
1519487276,101
1519488176,101
1519489076,101
1519489976,101
1519490876,101
1519491776,101
1519492676,101
1519493576,101
1519494476,101
1519495376,101
1519496276,101
1519497176,101
1519498076,101
1519498976,101
1519499876,101
1519500776,101
1519501676,101
1519502576,101
1519503476,101
1519504376,101
1519505276,101
1519506176,101
1519507076,101
1519507976,101
1519508876,101
1519509776,101
1519510676,101
1519511576,101
1519512476,101
1519513376,101
1519514276,101
1519515176,101
1519516076,101
1519516976,101
1519517876,101
1519518776,101
1519519676,101
1519520576,101
1519521476,101
1519522376,101
1519523276,101
1519524176,101
1519525076,101
1519525976,101
1519526876,101
1519527776,101
1519528676,101
1519529576,101
1519530476,101
1519531376,101
1519532276,101
1519533176,101
1519534076,101
1519534976,101
1519535876,101
1519536776,101
1519537676,101
1519538576,101
1519539476,101
1519540376,101
1519541276,101
1519542176,101
1519543076,101
1519543976,101
1519544876,101
1519545776,101
1519546676,101
1519547576,101
1519548476,101
1519549376,101
1519550276,101
1519551176,101
1519552076,101
1519552976,101
1519553876,101
1519554776,101
1519555676,101
1519556576,101
1519557476,101
1519558376,101
1519559276,101
1519560176,101
1519561076,101
1519561976,101
1519562876,101
1519563776,101
1519564676,101
1519565576,101
1519566476,101
1519567376,101
1519568276,101
1519569176,101
1519570076,101
1519570976,101
1519571876,101
1519572776,101
1519573676,101
1519574576,101
1519575476,101
1519576376,101
1519577276,101
1519578176,101
1519579076,101
1519579976,101
1519580876,101
1519581776,101
1519582676,101
1519583576,101
1519584476,101
1519585376,101
1519586276,101
1519587176,101
1519588076,101
1519588976,101
1519589876,101
1519590776,101
1519591676,101
1519592576,101
1519593476,101
1519594376,101
1519595276,101
1519596176,101
1519597076,101
1519597976,101
1519598876,101
1519599776,101
1519600676,101
1519601576,101
1519602476,101
1519603376,101
1519604276,101
1519605176,101
1519606076,101
1519606976,101
1519607876,101
1519608776,101
1519609676,101
1519610576,101
1519611476,101
1519612376,101
1519613276,101
1519614176,101
1519615076,101
1519615976,101
1519616876,101
1519617776,101
1519618676,101
1519619576,101
1519620476,101
1519621376,101
1519622276,101
1519623176,101
1519624076,101
1519624976,101
1519625876,101
1519626776,101
1519627676,101
1519628576,101
1519629476,101
1519630376,101
1519631276,101
1519632176,101
1519633076,101
1519633976,101
1519634876,101
1519635776,101
1519636676,101
1519637576,101
1519638476,101
1519639376,101
1519640276,101
1519641176,101
1519642076,101
1519642976,101
1519643876,101
1519644776,101
1519645676,101
1519646576,101
1519647476,101
1519648376,101
1519649276,101
1519650176,101
1519651076,101
1519651976,101
1519652876,101
1519653776,101
1519654676,101
1519655576,101
1519656476,101
1519657376,101
1519658276,101
1519659176,101
1519664145,5
