t,count
1515610761,8
1515611661,8
1515612561,8
1515613461,8
1515614361,8
1515615261,8
1515616161,8
1515617061,8
1515617961,8
1515618861,8
1515619761,8
1515620661,21
1515621561,21
1515622461,21
1515623361,21
1515624261,21
1515625161,21
1515626061,21
1515626961,21
1515627861,21
1515628761,21
1515629661,21
1515630561,21
1515631461,21
1515632361,21
1515633261,21
1515634161,21
1515635061,21
1515635961,21
1515636861,21
1515637761,21
1515638661,21
1515639561,21
1515640461,21
1515641361,21
1515642261,21
1515643161,21
1515644061,21
1515644961,21
1515645861,21
1515646761,21
1515647661,21
1515648561,21
1515649461,21
1515650361,21
1515651261,21
1515652161,21
1515653061,21
1515653961,21
1515654861,21
1515655761,21
1515656661,21
1515657561,21
1515658461,21
1515659361,21
1515660261,21
1515661161,21
1515662061,21
1515662961,21
1515663861,21
1515664761,21
1515665661,21
1515666561,21
1515667461,21
1515668361,21
1515669261,21
1515670161,21
1515671061,21
1515671961,21
1515672861,21
1515673761,21
1515674661,21
1515675561,21
1515676461,21
1515677361,21
1515678261,21
1515679161,21
1515680061,21
1515680961,21
1515681861,21
1515682761,21
1515683661,21
1515684561,21
1515685461,21
1515686361,21
1515687261,21
1515688161,21
1515689061,21
1515689961,21
1515690861,21
1515691761,21
1515692661,21
1515693561,21
1515694461,21
1515695361,21
1515696261,21
1515697161,21
1515698061,21
1515698961,21
1515699861,21
1515700761,21
1515701661,21
1515702561,21
1515703461,21
1515704361,21
1515705261,21
1515706161,21
1515707061,21
1515707961,21
1515708861,21
1515709761,21
1515710661,21
1515711561,21
1515712461,21
1515713361,21
1515714261,21
1515715161,21
1515716061,21
1515716961,21
1515717861,21
1515718761,21
1515719661,21
1515720561,21
1515721461,21
1515722361,21
1515723261,21
1515724161,21
1515725061,21
1515725961,21
1515726861,21
1515727761,21
1515728661,21
1515729561,21
1515730461,21
1515731361,21
1515732261,21
1515733161,21
1515734061,21
1515734961,21
1515735861,21
1515736761,21
1515737661,21
1515738561,21
1515739461,21
1515740361,21
1515741261,21
1515742161,21
1515743061,21
1515743961,21
1515744861,21
1515745761,21
1515746661,21
1515747561,21
1515748461,21
1515749361,21
1515750261,21
1515751161,21
1515752061,21
1515752961,21
1515753861,21
1515754761,21
1515755661,21
1515756561,21
1515757461,21
1515758361,21
1515759261,21
1515760161,21
1515761061,21
1515761961,21
1515762861,21
1515763761,21
1515764661,21
1515765561,21
1515766461,21
1515767361,21
1517224347,1
1517225247,1
1517226147,1
1517227047,1
1517227947,1
1517228847,1
1517229747,1
1517230647,1
1517231547,1
1517232447,1
1517233347,1
1517234247,1
1517235147,1
1517236047,1
1517236947,1
1517237847,1
1517238747,1
1517239647,1
1517240547,1
1517241447,1
1517242347,1
1517243247,1
1517244147,1
1517245047,1
1517245947,1
1517246847,1
1517247747,1
1517248647,1
1517249547,1
1517250447,1
1517251347,1
1517252247,1
1517253147,1
1517254047,1
1517254947,1
1517255847,1
1517256747,1
1517257647,1
1517258547,1
1517259447,1
1517260347,1
1517261247,1
1517262147,1
1517263047,1
1517263947,1
1517264847,1
1517265747,1
1517266647,1
1517267547,1
1517268447,16
1517269347,16
1517270247,21
1517271147,21
1517272047,21
1517272947,21
1517273847,21
1517274747,21
1517275647,21
1517276547,21
1517277447,21
1517278347,21
1517279247,21
1517280147,21
1517281047,21
1517281947,21
1517282847,21
1517283747,21
1517284647,21
1517285547,21
1517286447,21
1517287347,21
1517288247,21
1517289147,21
1517290047,21
1517290947,21
1517291847,21
1517292747,21
1517293647,21
1517294547,21
1517295447,21
1517296347,21
1517297247,21
1517298147,21
1517299047,21
1517299947,21
1517300847,21
1517301747,21
1517302647,21
1517303547,21
1517304447,21
1517305347,21
1517306247,21
1517307147,21
1517308047,21
1517308947,21
1517309847,21
1517310747,21
1517311647,21
1517312547,21
1517313447,21
1517314347,21
1517315247,21
1517316147,21
1517317047,21
1517317947,21
1517318847,21
1517319747,21
1517320647,21
1517321547,21
1517322447,21
1517323347,21
1517324247,21
1517325147,21
1517326047,21
1517326947,21
1517327847,21
1517328747,21
1517329647,21
1517330547,21
