t,count
1515275961,88
1515276861,88
1515277761,88
1515278661,88
1515279561,88
1515280461,88
1515281361,88
1515282261,88
1515283161,88
1515284061,88
1515284961,88
1515285861,88
1515286761,88
1515287661,88
1515288561,88
1515289461,88
1515290361,88
1515291261,88
1515292161,88
1515293061,88
1515293961,88
1515294861,88
1515295761,88
1515296661,88
1515297561,88
1515298461,88
1515299361,88
1515300261,88
1515301161,88
1515302061,88
1515302961,88
1515303861,88
1515304761,88
1515305661,88
1515306561,88
1515307461,88
1515308361,88
1515309261,88
1515310161,88
1515311061,88
1515311961,88
1515312861,88
1515313761,88
1515314661,88
1515315561,88
1515316461,88
1515317361,88
1515318261,88
1515319161,88
1515320061,88
1515320961,88
1515321861,88
1515322761,88
1515323661,88
1515324561,88
1515325461,88
1515326361,88
1515327261,88
1515328161,88
1515329061,88
1515329961,88
1515330861,88
1515331761,88
1515332661,88
1515333561,88
1515334461,88
1515335361,88
1515336261,88
1515337161,88
1515338061,88
1515338961,88
1515339861,88
1515340761,88
1515341661,88
1515342561,88
1515343461,88
1515344361,88
1515345261,88
1515346161,88
1515347061,88
1515347961,88
1515348861,88
1515349761,88
1515350661,88
1515351561,88
1515352461,88
1515353361,88
1515354261,88
1515355161,88
1515356061,88
1515356961,88
1515357861,88
1515358761,88
1515359661,88
1515360561,88
1515361461,88
1515362361,88
1515363261,88
1515364161,88
1515365061,88
1515365961,88
1515366861,88
1515367761,88
1515368661,88
1515369561,88
1515370461,88
1515371361,88
1515372261,88
1515373161,88
1515374061,88
1515374961,88
1515375861,88
1515376761,88
1515377661,88
1515378561,88
1515379461,88
1515380361,88
1515381261,88
1515382161,88
1515383061,88
1515383961,88
1515384861,88
1515385761,88
1515386661,88
1515387561,88
1515388461,88
1515389361,88
1515390261,88
1515391161,88
1515392061,88
1515392961,88
1515393861,88
1515394761,88
1515395661,88
1515396561,88
1515397461,88
1515398361,88
1515399261,88
1515400161,88
1515401061,88
1515401961,88
1515402861,88
1515403761,88
1515404661,88
1515405561,88
1515406461,88
1515407361,88
1515408261,88
1515409161,88
1515410061,88
1515410961,88
1515411861,88
1515412761,88
1515413661,88
1515414561,88
1515415461,88
1515416361,88
1515417261,88
1515418161,88
1515419061,88
1515419961,88
1515420861,88
1515421761,88
1515422661,88
1515423561,88
1515424461,88
1515425361,88
1515426261,88
1515427161,88
1515428061,88
1515428961,88
1515429861,88
1515430761,88
1515431661,88
1515432561,88
1515433461,88
1515434361,88
1515435261,88
1515436161,88
1515437061,88
1515437961,88
1515438861,88
1515439761,88
1515440661,88
1515441561,88
1515442461,88
1515443361,88
1515444261,88
1515445161,88
1515446061,88
1515446961,88
1515447861,88
1515448761,88
1515449661,88
1515450561,88
1515451461,88
1515452361,88
1515453261,88
1515454161,88
1515455061,88
1515455961,88
1515456861,88
1515457761,88
1515458661,88
1515459561,88
1515460461,88
1515461361,88
1515462261,88
1515463161,88
1515464061,88
1515464961,88
1515465861,88
1515466761,88
1515467661,88
1515468561,88
1515469461,88
1515470361,88
1515471261,88
1515472161,88
1515473061,88
1515473961,88
1515474861,88
1515475761,88
1515476661,88
1515477561,88
1515478461,88
1515479361,88
1515480261,88
1515481161,88
1515482061,88
1515482961,88
1515483861,88
1515484761,88
1515485661,88
1515486561,88
1515487461,88
1515488361,88
1515489261,88
1515490161,88
1515491061,88
1515491961,88
1515492861,88
1515493761,88
1515494661,88
1515495561,88
1515496461,88
1515497361,88
1515498261,88
1515499161,88
1515500061,88
1515500961,88
1515501861,88
1515502761,88
1515503661,88
1515504561,88
1515505461,88
1515506361,88
1515507261,88
1515508161,88
1515509061,88
1515509961,88
1515510861,88
1515511761,88
1515512661,88
1515513561,88
1515514461,88
1515515361,88
1515516261,88
1515517161,88
1515518061,88
1515518961,88
1515519861,88
1515520761,88
1515521661,88
1515522561,88
1515523461,88
1515524361,88
1515525261,88
1515526161,88
1515527061,88
1515527961,88
1515528861,88
1515529761,88
1515530661,88
1515531561,88
1515532461,88
1515533361,88
1515534261,88
1515535161,88
1515536061,88
1515536961,88
1515537861,88
1515538761,88
1515539661,88
1515540561,88
1515541461,88
1515542361,88
1515543261,88
1515544161,88
1515545061,88
1515545961,88
1515546861,88
1515547761,88
1515548661,88
1515549561,88
1515550461,88
1515551361,88
1515552261,88
1515553161,88
1515554061,88
1515554961,88
1515555861,88
1515556761,88
1515557661,88
1515558561,88
1515559461,88
1515560361,88
1515561261,88
1515562161,88
1515563061,88
1515563961,88
1515564861,88
1515565761,88
1515566661,88
1515567561,88
1515568461,88
1515569361,88
1515570261,88
1515571161,88
1515572061,88
1515572961,88
1515573861,88
1515574761,88
1515575661,88
1515576561,88
1515577461,88
1515578361,88
1515579261,88
1515580161,88
1515581061,88
1515581961,88
1515582861,88
1515583761,88
1515584661,88
1515585561,88
1515586461,88
1515587361,88
1515588261,88
1515589161,88
1515590061,88
1515590961,88
1515591861,88
1515592761,88
1515593661,88
1515594561,88
1515595461,88
1515596361,88
1515597261,88
1515598161,88
1515599061,88
1515599961,88
1515600861,88
1515601761,88
1515602661,88
1515603561,88
1515604461,88
1515605361,88
1515606261,88
1515607161,88
1515608061,88
1515608961,88
1515609861,88
1515610761,88
1515611661,88
1515612561,88
1515613461,88
1515614361,88
1515615261,88
1515616161,88
1515617061,88
1515617961,88
1515618861,88
1515619761,88
1515620661,88
1515621561,88
1515622461,88
1515623361,88
1515624261,88
1515625161,88
1515626061,88
1515626961,88
1515627861,88
1515628761,88
1515629661,88
1515630561,88
1515631461,88
1515632361,88
1515633261,88
1515634161,88
1515635061,88
1515635961,88
1515636861,88
1515637761,88
1515638661,88
1515639561,88
1515640461,88
1515641361,88
1515642261,88
1515643161,88
1515644061,88
1515644961,88
1515645861,88
1515646761,88
1515647661,88
1515648561,88
1515649461,88
1515650361,88
1515651261,88
1515652161,88
1515653061,88
1515653961,88
1515654861,88
1515655761,88
1515656661,88
1515657561,88
1515658461,88
1515659361,88
1515660261,88
1515661161,88
1515662061,88
1515662961,88
1515663861,88
1515664761,88
1515665661,88
1515666561,88
1515667461,88
1515668361,88
1515669261,88
1515670161,88
1515671061,88
1515671961,88
1515672861,88
1515673761,88
1515674661,88
1515675561,88
1515676461,88
1515677361,88
1515678261,88
1515679161,88
1515680061,88
1515680961,88
1515681861,88
1515682761,88
1515683661,88
1515684561,88
1515685461,88
1515686361,88
1515687261,88
1515688161,88
1515689061,88
1515689961,88
1515690861,88
1515691761,88
1515692661,88
1515693561,88
1515694461,88
1515695361,88
1515696261,88
1515697161,88
1515698061,88
1515698961,88
1515699861,88
1515700761,88
1515701661,88
1515702561,88
1515703461,88
1515704361,88
1515705261,88
1515706161,88
1515707061,88
1515707961,88
1515708861,88
1515709761,88
1515710661,88
1515711561,88
1515712461,88
1515713361,88
1515714261,88
1515715161,88
1515716061,88
1515716961,88
1515717861,88
1515718761,88
1515719661,88
1515720561,88
1515721461,88
1515722361,88
1515723261,88
1515724161,88
1515725061,88
1515725961,88
1515726861,88
1515727761,88
1515728661,88
1515729561,88
1515730461,88
1515731361,88
1515732261,88
1515733161,88
1515734061,88
1515734961,88
1515735861,88
1515736761,88
1515737661,88
1515738561,88
1515739461,88
1515740361,88
1515741261,88
1515742161,88
1515743061,88
1515743961,88
1515744861,88
1515745761,88
1515746661,88
1515747561,88
1515748461,88
1515749361,88
1515750261,88
1515751161,88
1515752061,88
1515752961,88
1515753861,88
1515754761,88
1515755661,88
1515756561,88
1515757461,88
1515758361,88
1515759261,88
1515760161,88
1515761061,88
1515761961,88
1515762861,88
1515763761,88
1515764661,88
1515765561,88
1515766461,88
1515767361,88
1519232958,2
1519233858,6
1519234758,6
1519235658,6
1519236558,6
1519237458,6
1519238358,6
1519239258,6
1519240158,6
1519241058,6
1519241958,6
1519242858,6
1519243758,6
1519244658,6
1519245558,6
1519246458,6
1519247358,6
1519248258,6
1519249158,6
1519250058,6
1519250958,6
1519251858,6
1519252758,6
1519253658,6
1519254558,6
1519255458,6
1519256358,6
1519257258,6
1519258158,10
1519259058,14
1519259958,14
1519260858,14
1519261758,14
1519262658,14
1519263558,18
1519264458,18
1519265358,18
1519266258,18
1519267158,18
1519268058,18
1519268958,18
1519269858,18
1519270758,18
1519271658,18
1519272558,18
1519273458,18
1519274358,18
1519275258,18
1519276158,18
1519277058,18
1519277958,18
1519278858,18
1519279758,18
1519280658,18
1519281558,18
1519282458,18
1519283358,18
1519284258,18
1519285158,18
1519286058,18
1519286958,18
1519287858,18
1519288758,18
1519289658,18
1519290558,18
1519291458,18
1519292358,18
1519293258,18
1519294158,18
1519295058,18
1519295958,18
1519296858,18
1519297758,18
1519298658,18
1519299558,18
1519300458,18
1519301358,18
1519302258,18
1519303158,18
1519304058,18
1519304958,18
1519305858,18
1519306758,18
1519307658,18
1519308558,18
1519309458,18
1519310358,18
1519311258,18
1519312158,18
1519313058,18
1519313958,18
1519314858,22
1519315758,22
1519316658,26
1519317558,26
1519318458,26
1519319358,26
1519320258,26
1519321158,26
1519322058,26
1519322958,26
1519323858,26
1519324758,26
1519325658,26
1519326558,26
1519327458,26
1519328358,26
1519329258,26
1519330158,26
1519331058,26
1519331958,26
1519332858,26
1519333758,26
1519334658,26
1519335558,26
1519336458,26
1519337358,26
1519338258,26
1519339158,26
1519340058,26
1519340958,26
1519341858,26
1519342758,26
1519343658,26
1519344558,26
1519345458,26
1519346358,26
1519347258,26
1519348158,26
1519349058,26
1519349958,26
1519350858,26
1519351758,26
1519352658,26
1519353558,26
1519354458,26
1519355358,26
1519356258,26
1519357158,26
1519358058,26
1519358958,26
1519359858,26
1519360758,26
1519361658,26
1519362558,26
1519363458,26
1519364358,26
1519365258,26
1519366158,26
1519367058,26
1519367958,26
1519368858,26
1519369758,26
1519370658,26
1519371558,26
1519372458,26
1519373358,26
