t,count
1513940073,44977
1513940973,45037
1513941873,45097
1513942773,45157
1513943673,45217
1513944573,45277
1513945473,45337
1513946373,45397
1513947273,45457
1513948173,45517
1513949073,45577
1513949973,45637
1513950873,45697
1513951773,45757
1513952673,45817
1513953573,45877
1513954473,45937
1513955373,45997
1513956273,46057
1513957173,46117
1513958073,46177
1513958973,46237
1513959873,46297
1513960773,46357
1513961673,46417
1513962573,46477
1513963473,46537
1513964373,46597
1513965273,46657
1513966173,46717
1513967073,46777
1513967973,46837
1513968873,46897
1513969773,46957
1513970673,47017
1513971573,47077
1513972473,47137
1513973373,47197
1513974273,47257
1513975173,47317
1513976073,47377
1513976973,47437
1513977873,47497
1513978773,47557
1513979673,47617
1513980573,47677
1513981473,47737
1513982373,47797
1513983273,47857
1513984173,47917
1513985073,47977
1513985973,48037
1513986873,48097
1513987773,48157
1513988673,48217
1513989573,48277
1513990473,48337
1513991373,48397
1513992273,48457
1513993173,48517
1513994073,48577
1513994973,48637
1513995873,48697
1513996773,48757
1513997673,48817
1513998573,48877
1513999473,48937
1514000373,48997
1514001273,49057
1514002173,49117
1514003073,49177
1514003973,49237
1514004873,49297
1514005773,49363
1514006673,49423
1514007573,49483
1514008473,49543
1514009373,49603
1514010273,49663
1514011173,49723
1514012073,49783
1514012973,49843
1514013873,49903
1514014773,49963
1514015673,50023
1514016573,50083
1514017473,50143
1514018373,50203
1514019273,50263
1514020173,50323
1514021073,50383
1514021973,50443
1514022873,50503
1514023773,50563
1514024673,50623
1514025573,50683
1514026473,50743
1514027373,50803
1514028273,50863
1514029173,50923
1514030073,50983
1514030973,51043
1514031873,51103
1514032773,51163
1514033673,51223
1514034573,51283
1514035473,51343
1514036373,51403
1514037273,51463
1514038173,51523
1514039073,51583
1514039973,51643
1514040873,51703
1514041773,51763
1514042673,51823
1514043573,51883
1514044473,51943
1514045373,52003
1514046273,52063
1514047173,52123
1514048073,52183
1514048973,52243
1514049873,52303
1514050773,52363
1514051673,52423
1514052573,52483
1514053473,52543
1514054373,52603
1514055273,52663
1514056173,52723
1514057073,52783
1514057973,52843
1514058873,52903
1514059773,52963
1514060673,53023
1514061573,53083
1514062473,53143
1514063373,53203
1514064273,53263
1514065173,53323
1514066073,53383
1514066973,53443
1514067873,53503
1514068773,53563
1514069673,53623
1514070573,53683
1514071473,53743
1514072373,53803
1514073273,53863
1514074173,53923
1514075073,53983
1514075973,54043
1514076873,54103
1514077773,54163
1514078673,54223
1514079573,54283
1514080473,54343
1514081373,54403
1514082273,54463
1514083173,54523
1514084073,54583
1514084973,54643
1514085873,54703
1514086773,54763
1514087673,54823
1514088573,54883
1514089473,54943
1514090373,55003
1514091273,55063
1514092173,55129
1514093073,55189
1514093973,55249
1514094873,55309
1514095773,55369
1514096673,55429
1514097573,55489
1514098473,55549
1514099373,55609
1514100273,55669
1514101173,55729
1514102073,55789
1514102973,55849
1514103873,55909
1514104773,55969
1514105673,56029
1514106573,56089
1514107473,56149
1514108373,56209
1514109273,56269
1514110173,56329
1514111073,56389
1514111973,56449
1514112873,56509
1514113773,56569
1514114673,56629
1514115573,56689
1514116473,56749
1514117373,56809
1514118273,56869
1514119173,56929
1514120073,56989
1514120973,57049
1514121873,57109
1514122773,57169
1514123673,57229
1514124573,57289
1514125473,57349
1514126373,57409
1514127273,57469
1514128173,57529
1514129073,57589
1514129973,57649
1514130873,57709
1514131773,57769
1514132673,57829
1514133573,57889
1514134473,57949
1514135373,58009
1514136273,58069
1514137173,58129
1514138073,58189
1514138973,58249
1514139873,58309
1514140773,58369
1514141673,58429
1514142573,58489
1514143473,58549
1514144373,58609
1514145273,58669
1514146173,58729
1514147073,58789
1514147973,58849
1514148873,58909
1514149773,58969
1514150673,59029
1514151573,59089
1514152473,59149
1514153373,59209
1514154273,59269
1514155173,59329
1514156073,59389
1514156973,59449
1514157873,59509
1514158773,59569
1514159673,59629
1514160573,59689
1514161473,59749
1514162373,59809
1514163273,59869
1514164173,59929
1514165073,59989
1514165973,60049
1514166873,60109
1514167773,60169
1514168673,60229
1514169573,60289
1514170473,60349
1514171373,60409
1514172273,60469
1514173173,60529
1514174073,60589
1514174973,60649
1514175873,60709
1514176773,60769
1514177673,60829
1514178573,60895
1514179473,60955
1514180373,61015
1514181273,61075
1514182173,61135
1514183073,61195
1514183973,61255
1514184873,61315
1514185773,61375
1514186673,61435
1514187573,61495
1514188473,61555
1514189373,61615
1514190273,61675
1514191173,61735
1514192073,61795
1514192973,61855
1514193873,61915
1514194773,61975
1514195673,62035
1514196573,62095
1514197473,62155
1514198373,62215
1514199273,62275
1514200173,62335
1514201073,62395
1514201973,62455
1514202873,62515
1514203773,62575
1514204673,62635
1514205573,62695
1514206473,62755
1514207373,62815
1514208273,62875
1514209173,62935
1514210073,62995
1514210973,63055
1514211873,63115
1514212773,63175
1514213673,63235
1514214573,63295
1514215473,63355
1514216373,63415
1514217273,63475
1514218173,63535
1514219073,63595
1514219973,63655
1514220873,63715
1514221773,63775
1514222673,63835
1514223573,63895
1514224473,63955
1514225373,64015
1514226273,64075
1514227173,64135
1514228073,64195
1514228973,64255
1514229873,64315
1514230773,64375
1514231673,64435
1514232573,64495
1514233473,64555
1514234373,64615
1514235273,64675
1514236173,64735
1514237073,64795
1514237973,64855
1514238873,64915
1514239773,64975
1514240673,65035
1514241573,65095
1514242473,65155
1514243373,65215
1514244273,65275
1514245173,65335
1514246073,65395
1514246973,65455
1514247873,65515
1514248773,65575
1514249673,65635
1514250573,65695
1514251473,65755
1514252373,65815
1514253273,65875
1514254173,65935
1514255073,65995
1514255973,66055
1514256873,66115
1514257773,66175
1514258673,66235
1514259573,66295
1514260473,66355
1514261373,66415
1514262273,66475
1514263173,66535
1514264073,66595
1514264973,66661
1514265873,66721
1514266773,66781
1514267673,66841
1514268573,66901
1514269473,66961
1514270373,67021
1514271273,67081
1514272173,67141
1514273073,67201
1514273973,67261
1514274873,67321
1514275773,67381
1514276673,67441
1514277573,67501
1514278473,67561
1514279373,67621
1514280273,67681
1514281173,67741
1514282073,67801
1514282973,67861
1514283873,67921
1514284773,67981
1514285673,68041
1514286573,68101
1514287473,68161
1514288373,68221
1514289273,68281
1514290173,68341
1514291073,68401
1514291973,68461
1514292873,68521
1514293773,68581
1514294673,68641
1514295573,68701
1514296473,68761
1514297373,68821
1514298273,68881
1514299173,68941
1514300073,69001
1514300973,69061
1514301873,69121
1514302773,69181
1514303673,69241
1514304573,69301
1514305473,69361
1514306373,69421
1514307273,69481
1514308173,69541
1514309073,69601
1514309973,69661
1514310873,69721
1514311773,69781
1514312673,69841
1514313573,69901
1514314473,69961
1514315373,70021
1514316273,70081
1514317173,70141
1514318073,70201
1514318973,70261
1514319873,70321
1514320773,70381
1514321673,70441
1514322573,70501
1514323473,70561
1514324373,70621
1514325273,70681
1514326173,70741
1514327073,70801
1514327973,70861
1514328873,70921
1514329773,70981
1514330673,71041
1514331573,71101
1514332473,71161
1514333373,71221
1514334273,71281
1514335173,71341
1514336073,71401
1514336973,71461
1514337873,71521
1514338773,71581
1514339673,71641
1514340573,71701
1514341473,71761
1514342373,71821
1514343273,71881
1514344173,71941
1514345073,72001
1514345973,72061
1514346873,72121
1514347773,72181
1514348673,72241
1514349573,72301
1514350473,72361
1514351373,72427
1514352273,72487
1514353173,72547
1514354073,72607
1514354973,72667
1514355873,72727
1514356773,72787
1514357673,72847
1514358573,72907
1514359473,72967
1514360373,73027
1514361273,73087
1514362173,73147
1514363073,73207
1514363973,73267
1514364873,73327
1514365773,73387
1514366673,73447
1514367573,73507
1514368473,73567
1514369373,73627
1514370273,73687
1514371173,73747
1514372073,73807
1514372973,73867
1514373873,73927
1514374773,73987
1514375673,74047
1514376573,74107
1514377473,74167
1514378373,74227
1514379273,74287
1514380173,74347
1514381073,74407
1514381973,74467
1514382873,74527
1514383773,74587
1514384673,74647
1514385573,74707
1514386473,74767
1514387373,74827
1514388273,74887
1514389173,74947
1514390073,75007
1514390973,75067
1514391873,75127
1514392773,75187
1514393673,75247
1514394573,75307
1514395473,75367
1514396373,75427
1514397273,75487
1514398173,75547
1514399073,75607
1514399973,75667
1514400873,75727
1514401773,75787
1514402673,75847
1514403573,75907
1514404473,75967
1514405373,76027
1514406273,76087
1514407173,76147
1514408073,76207
1514408973,76267
1514409873,76327
1514410773,76387
1514411673,76447
1514412573,76507
1514413473,76567
1514414373,76627
1514415273,76687
1514416173,76747
1514417073,76807
1514417973,76867
1514418873,76927
1514419773,76987
1514420673,77047
1514421573,77107
1514422473,77167
1514423373,77227
1514424273,77287
1514425173,77347
1514426073,77407
1514426973,77467
1514427873,77527
1514428773,77587
1514429673,77647
1514430573,77707
1514431473,77767
1514432373,77827
1514433273,77887
1514434173,77947
1514435073,78007
1514435973,78067
1514436873,78127
1514437773,78193
1514438673,78253
1514439573,78313
1514440473,78373
1514441373,78433
1514442273,78493
1514443173,78553
1514444073,78613
1514444973,78673
1514445873,78733
1514446773,78793
1514447673,78853
1514448573,78913
1514449473,78973
1514450373,79033
1514451273,79093
1514452173,79153
1514453073,79213
1514453973,79273
1514454873,79333
1514455773,79393
1514456673,79453
1514457573,79513
1514458473,79573
1514459373,79633
1514460273,79693
1514461173,79753
1514462073,79813
1514462973,79873
1514463873,79933
1514464773,79993
1514465673,80053
1514466573,80113
1514467473,80173
1514468373,80233
1514469273,80293
1514470173,80353
1514471073,80413
1514471973,80473
1514472873,80533
1514473773,80593
1514474673,80653
1514475573,80713
1514476473,80773
1514477373,80833
1514478273,80893
1514479173,80953
1514480073,81013
1514480973,81073
1514481873,81133
1514482773,81193
1514483673,81253
1514484573,81313
1514485473,81373
1514486373,81433
1514487273,81493
1514488173,81553
1514489073,81613
1514489973,81673
1514490873,81733
1514491773,81793
1514492673,81853
1514493573,81913
1514494473,81973
1514495373,82033
1514496273,82093
1514497173,82153
1514498073,82213
1514498973,82273
1514499873,82333
1514500773,82393
1514501673,82453
1514502573,82513
1514503473,82573
1514504373,82633
1514505273,82693
1514506173,82753
1514507073,82813
1514507973,82873
1514508873,82933
1514509773,82993
1514510673,83053
1514511573,83113
1514512473,83173
1514513373,83233
1514514273,83293
1514515173,83353
1514516073,83413
1514516973,83473
1514517873,83533
1514518773,83593
1514519673,83653
1514520573,83713
1514521473,83773
1514522373,83833
1514523273,83893
1514524173,83959
1514525073,84019
1514525973,84079
1514526873,84139
1514527773,84199
1514528673,84259
1514529573,84319
1514530473,84379
1514531373,84439
1514532273,84499
1514533173,84559
1514534073,84619
1514534973,84679
1514535873,84739
1514536773,84799
1514537673,84859
1514538573,84919
1514539473,84979
1514540373,85039
1514541273,85099
1514542173,85159
1514543073,85219
1514543973,85279
1514544873,85339
1514545773,85399
1514546673,85459
1514547573,85519
1514548473,85579
1514549373,85639
1514550273,85699
1514551173,85759
1514552073,85819
1514552973,85879
1514553873,85939
1514554773,85999
1514555673,86059
1514556573,86119
1514557473,86179
1514558373,86239
1514559273,86299
1514560173,86359
1514561073,86419
1514561973,86479
1514562873,86539
1514563773,86599
1514564673,86659
1514565573,86719
1514566473,86779
1514567373,86839
1514568273,86899
1514569173,86959
1514570073,87019
1514570973,87079
1514571873,87139
1514572773,87199
1514573673,87259
1514574573,87319
1514575473,87379
1514576373,87439
1514577273,87499
1514578173,87559
1514579073,87619
1514579973,87679
1514580873,87739
1514581773,87799
1514582673,87859
1514583573,87919
1514584473,87979
1514585373,88039
1514586273,88099
1514587173,88159
1514588073,88219
1514588973,88279
1514589873,88338
1514590773,88398
1514591673,88458
1514592573,88518
1514593473,88578
1514594373,88638
1514595273,88698
1514596173,88758
1514597073,88818
1514597973,88878
1514598873,88938
1514599773,88998
1514600673,89058
1514601573,89118
1514602473,89178
1514603373,89238
1514604273,89298
1514605173,89358
1514606073,89418
1514606973,89478
1514607873,89538
1514608773,89598
1514609673,89658
1514610573,89724
1514611473,89784
1514612373,89844
1514613273,89904
1514614173,89964
1514615073,90024
1514615973,90084
1514616873,90144
1514617773,90204
1514618673,90264
1514619573,90324
1514620473,90384
1514621373,90444
1514622273,90504
1514623173,90564
1514624073,90624
1514624973,90684
1514625873,90744
1514626773,90804
1514627673,90864
1514628573,90924
1514629473,90984
1514630373,91044
1514631273,91104
1514632173,91164
1514633073,91224
1514633973,91284
1514634873,91344
1514635773,91404
1514636673,91464
1514637573,91524
1514638473,91584
1514639373,91644
1514640273,91704
1514641173,91764
1514642073,91824
1514642973,91884
1514643873,91944
1514644773,92004
1514645673,92064
1514646573,92124
1514647473,92184
1514648373,92244
1514649273,92304
1514650173,92364
1514651073,92424
1514651973,92484
1514652873,92544
1514653773,92604
1514654673,92664
1514655573,92724
1514656473,92784
1514657373,92844
1514658273,92904
1514659173,92964
1514660073,93024
1514660973,93084
1514661873,93144
1514662773,93204
1514663673,93264
1514664573,93324
1514665473,93384
1514666373,93444
1514667273,93504
1514668173,93564
1514669073,93624
1514669973,93684
1514670873,93744
1514671773,93804
1514672673,93864
1514673573,93924
1514674473,93984
1514675373,94044
1514676273,94104
1514677173,94164
1514678073,94224
1514678973,94284
1514679873,94344
1514680773,94404
1514681673,94464
1514682573,94524
1514683473,94584
1514684373,94644
1514685273,94704
1514686173,94764
1514687073,94824
1514687973,94884
1514688873,94944
1514689773,95004
1514690673,95064
1514691573,95124
1514692473,95184
1514693373,95244
1514694273,95304
1514695173,95364
1514696073,95424
1514696973,95490
1514697873,95550
1514698773,95610
1514699673,95670
1514700573,95730
1514701473,95790
1514702373,95850
1514703273,95910
1514704173,95970
1514705073,96030
1514705973,96090
1514706873,96150
1514707773,96210
1514708673,96270
1514709573,96330
1514710473,96390
1514711373,96450
1514712273,96510
1514713173,96570
1514714073,96630
1514714973,96690
1514715873,96750
1514716773,96810
1514717673,96870
1514718573,96930
1514719473,96990
1514720373,97050
1514721273,97110
1514722173,97170
1514723073,97230
1514723973,97290
1514724873,97350
1514725773,97410
1514726673,97470
