t,count
1514718573,13
1514719473,13
1514720373,13
1514721273,13
1514722173,13
1514723073,13
1514723973,13
1514724873,13
1514725773,13
1514726673,13
1514727573,13
1514728473,13
1514729373,13
1514730273,13
1514731173,13
1514732073,13
1514732973,13
1514733873,13
1514734773,13
1514735673,13
1514736573,13
1514737473,13
1514738373,13
1514739273,13
1514740173,13
1514741073,13
1514741973,13
1514742873,13
1514743773,13
1514744673,13
1514745573,13
1514746473,13
1514747373,13
1514748273,13
1514749173,13
1514750073,13
1514750973,13
1514751873,13
1514752773,13
1514753673,13
1514754573,13
1514755473,13
1514756373,13
1514757273,13
1514758173,13
1514759073,13
1514759973,13
1514760873,13
1514761773,13
1514762673,13
1514763573,13
1514764473,13
1514765373,13
1514766273,13
1514767173,13
1514768073,13
1514768973,13
1514769873,13
1514770773,13
1514771673,13
1514772573,13
1514773473,13
1514774373,13
1514775273,13
1514776173,13
1514777073,13
1514777973,13
1514778873,13
1514779773,13
1514780673,13
1514781573,13
1514782473,13
1514783373,13
1514784273,13
1514785173,13
1514786073,13
1514786973,13
1514787873,13
1514788773,13
1514789673,13
1514790573,13
1514791473,13
1514792373,13
1514793273,13
1514794173,13
1514795073,13
1514795973,13
1514796873,13
1514797773,13
1514798673,13
1514799573,13
1514800473,13
1514801373,13
1514802273,13
1514803173,13
1514804073,13
1514804973,13
1514805873,13
1514806773,13
1514807673,13
1514808573,13
1514809473,13
1514810373,13
1514811273,13
1514812173,13
1514813073,13
1514813973,13
1514814873,13
1514815773,13
1514816673,13
1514817573,13
1514818473,13
1514819373,13
1514820273,13
1514821173,13
1514822073,13
1514822973,13
1514823873,13
1514824773,13
1514825673,13
1514826573,13
1514827473,13
1514828373,13
1514829273,13
1514830173,13
1514831073,13
1514831973,13
1514832873,13
1514833773,13
1514834673,13
1514835573,13
1514836473,13
1514837373,13
1514838273,13
1514839173,13
1514840073,13
1514840973,13
1514841873,13
1514842773,13
1514843673,13
1514844573,13
1514845473,13
1514846373,13
1514847273,13
1514848173,13
1514849073,13
1514849973,13
1514850873,13
1514851773,13
1514852673,13
1514853573,13
1514854473,13
1514855373,13
1514856273,13
1514857173,13
1514858073,13
1514858973,13
1514859873,13
1514860773,13
1514861673,13
1514862573,13
1514863473,13
1514864373,13
1514865273,13
1514866173,13
1514867073,13
1514867973,13
1514868873,13
1514869773,13
1514870673,13
1514871573,13
1514872473,13
1514873373,13
1514874273,13
1514875173,13
1514876073,13
1514876973,13
1514877873,13
1514878773,13
1514879673,13
1514880573,13
1514881473,13
1514882373,13
1514883273,13
1514884173,13
1514885073,13
1514885973,13
1514886873,13
1514887773,13
1514888673,13
1514889573,13
1514890473,13
1514891373,13
1514892273,13
1514893173,13
1514894073,13
1514894973,13
1514895873,13
1514896773,13
1514897673,13
1514898573,13
1514899473,13
1514900373,13
1514901273,13
1514902173,13
1514903073,13
1514903973,13
1514904873,13
1514905773,13
1514906673,13
1514907573,13
1514908473,13
1514909373,13
1514910273,13
1514911173,13
1514912073,13
1514912973,13
1514913873,13
1514914773,13
1514915673,13
1514916573,13
1514917473,13
1514918373,13
1514919273,13
1514920173,13
1514921073,13
1514921973,13
1514922873,13
1514923773,13
1514924673,13
1514925573,13
1514926473,13
1514927373,13
1514928273,13
1514929173,13
1514930073,13
1514930973,13
1514931873,13
1514932773,13
1514933673,13
1514934573,13
1514935473,13
1514936373,13
1514937273,13
1514938173,13
1514939073,13
1514939973,13
1514940873,13
1514941773,13
1514942673,13
1514943573,13
1514944473,13
1514945373,13
1514946273,13
