t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1513089954,2,120.098000,60.051500,0.005000,60.046500,120.098000,120.098000,120.098000,120.098000,120.098000,120.098000,0.002953,0.000006,0.042868,0.189999,calls/second,seconds
