t,count
1513110998,1
1513111898,1
1513112798,1
1513113698,1
1513114598,1
1513115498,1
1513116398,1
1513117298,1
1513118198,1
1513119098,1
1513119998,1
1513120898,1
1513121798,1
1513122698,1
1513123598,1
1513124498,1
1513125398,1
1513126298,1
1513127198,1
1513128098,1
1513128998,1
1513129898,1
1513130798,1
1513131698,1
1513132598,1
1513133498,1
1513134398,1
1513135298,1
1513136198,1
1513137098,1
1513137998,1
1513138898,1
1513139798,1
1513140698,1
1513141598,1
1513142498,1
1513143398,1
1513144298,1
1513145198,1
1513146098,1
1513146998,1
1513147898,1
1513148798,1
1513149698,1
1513150598,1
1513151498,1
1513152398,1
1513153298,1
1513154198,1
1513155098,1
1513155998,1
1513156881,1
1513157781,1
1513158681,1
1513159581,1
1513160481,1
1513161381,1
1513162281,1
1513163181,1
1513164081,1
1513164981,1
1513165881,1
1513166781,1
1513167681,1
1513168581,1
1513169481,1
1513170381,1
1513171281,1
1513172181,1
1513173081,1
1513173981,1
1513174881,1
1513175781,1
1513176681,1
1513177581,1
1513178481,1
1513179381,1
1513180281,1
1513181181,1
1513182081,1
1513182981,1
1513183881,1
1513184781,1
1513185681,1
1513186581,1
1513187481,1
1513188381,1
1513189281,1
1513190181,1
1513191081,1
1513191981,1
1513192881,1
1513193781,1
1513194681,1
1513248006,1
1513248906,1
1513249806,1
1513250706,1
1513251606,1
1513252504,1
1513253404,1
1513254304,1
1513255204,1
1513256104,1
1513257004,1
1513257904,1
1513258804,1
1513259704,1
1513260604,1
1513261504,1
1513262404,1
1513263304,1
1513264206,1
1513265106,1
1513266006,1
1515104961,3
1515105861,3
1515106761,3
1515107661,3
1515108561,3
1515109461,3
1515110361,3
1515111261,3
1515112161,3
1515113061,3
1515113961,3
1515114861,3
1515115761,5
1515116661,6
1515117561,6
1515118461,6
1515119361,6
1515120261,6
1515121161,6
1515122061,6
1515122961,7
1515123861,7
1515124761,7
1515125661,7
1515126561,7
1515127461,7
1515128361,7
1515129261,7
1515130161,7
1515131061,7
1515131961,7
1515132861,7
1515133761,7
1515134661,7
1515135561,7
1515136461,7
1515137361,7
1515138261,7
1515139161,7
1515140061,7
1515140961,7
1515141861,7
1515142761,7
1515143661,7
1515144561,7
1515145461,7
1515146361,7
1515147261,7
1515148161,7
1515149061,7
1515149961,7
1515150861,7
1515151761,7
1515152661,7
1515153561,7
1515154461,7
1515155361,7
1515156261,7
1515157161,7
1515158061,9
1515158961,10
1515159861,13
1515160761,13
1515161661,13
1515162561,13
1515163461,13
1515164361,13
1515165261,13
1515166161,13
1515167061,13
1515167961,13
1515168861,13
1515169761,16
1515170661,26
1515171561,26
1515172461,26
1515173361,26
1515174261,26
1515175161,26
1515176061,26
1515176961,26
1515177861,26
1515178761,26
1515179661,26
1515180561,26
1515181461,26
1515182361,26
1515183261,26
1515184161,26
1515185061,26
1515185961,26
1515186861,26
1515187761,26
1515188661,26
1515189561,26
1515190461,26
1515191361,26
1515192261,26
1515193161,26
1515194061,28
1515194961,31
1515195861,32
1515196761,32
1515197661,32
1515198561,32
1515199461,32
1515200361,32
1515201261,32
1515202161,32
1515203061,32
1515203961,32
1515204861,32
1515205761,32
1515206661,32
1515207561,32
1515208461,32
1515209361,32
1515210261,32
1515211161,32
1515212061,32
1515212961,32
1515213861,32
1515214761,32
1515215661,32
1515216561,32
1515217461,32
1515218361,32
1515219261,32
1515220161,32
1515221061,32
1515221961,32
1515222861,32
1515223761,32
1515224661,32
1515225561,32
1515226461,32
1515227361,32
1515228261,32
1515229161,32
1515230061,32
1515230961,32
1515231861,32
1515232761,32
1515233661,32
1515234561,32
1515235461,32
1515236361,32
1515237261,32
1515238161,32
1515239061,32
1515239961,32
1515240861,32
1515241761,32
1515242661,32
1515243561,32
1515244461,32
1515245361,32
1515246261,32
1515247161,32
1515248061,32
1515248961,32
1515249861,32
1515250761,32
1515251661,32
1515252561,32
1515253461,32
1515254361,32
1515255261,32
1515256161,32
1515257061,32
1515257961,32
1515258861,32
1515259761,32
1515260661,32
1515261561,32
1515262461,32
1515263361,32
1515264261,32
1515265161,32
1515266061,32
1515266961,32
1515267861,32
1515268761,32
1515269661,32
1515270561,32
1515271461,32
1515272361,32
1515273261,32
1515274161,32
1515275061,32
1515275961,32
1515276861,32
1515277761,32
1515278661,32
1515279561,32
1515280461,32
1515281361,32
1515282261,32
1515283161,32
1515284061,32
1515284961,32
1515285861,32
1515286761,32
1515287661,32
1515288561,32
1515289461,32
1515290361,32
1515291261,32
1515292161,32
1515293061,32
1515293961,32
1515294861,32
1515295761,32
1515296661,32
1515297561,32
1515298461,32
1515299361,32
1515300261,32
1515301161,32
1515302061,32
1515302961,32
1515303861,32
1515304761,32
1515305661,32
1515306561,32
1515307461,32
1515308361,32
1515309261,32
1515310161,32
1515311061,32
1515311961,32
1515312861,32
1515313761,32
1515314661,32
1515315561,32
1515316461,32
1515317361,32
1515318261,32
1515319161,32
1515320061,32
1515320961,32
1515321861,32
1515322761,32
1515323661,32
1515324561,32
1515325461,32
1515326361,32
1515327261,32
1515328161,32
1515329061,32
1515329961,32
1515330861,32
1515331761,32
1515332661,32
1515333561,32
1515334461,32
1515335361,32
1515336261,32
1515337161,32
1515338061,32
1515338961,32
1515339861,32
1515340761,32
1515341661,32
1515342561,32
1515343461,32
1515344361,32
1515345261,32
1515346161,32
1515347061,32
1515347961,32
1515348861,32
1515349761,32
1515350661,32
1515351561,32
1515352461,32
1515353361,32
1515354261,32
1515355161,32
1515356061,32
1515356961,32
1515357861,32
1515358761,32
1515359661,32
1515360561,32
1515361461,32
1515362361,32
1515363261,32
1515364161,32
1515365061,32
1515365961,32
1515366861,32
1515367761,32
1515368661,32
1515369561,32
1515370461,32
1515371361,32
1515372261,32
1515373161,32
1515374061,32
1515374961,32
1515375861,32
1515376761,32
1515377661,32
1515378561,32
1515379461,32
1515380361,32
1515381261,32
1515382161,32
1515383061,32
1515383961,32
1515384861,32
1515385761,32
1515386661,32
1515387561,32
1515388461,32
1515389361,32
1515390261,32
1515391161,32
1515392061,32
1515392961,32
1515393861,32
1515394761,32
1515395661,32
1515396561,32
1515397461,32
1515398361,32
1515399261,32
1515400161,32
1515401061,32
1515401961,32
1515402861,32
1515403761,32
1515404661,32
1515405561,32
1515406461,32
1515407361,32
1515408261,32
1515409161,32
1515410061,32
1515410961,32
1515411861,32
1515412761,32
1515413661,32
1515414561,32
1515415461,32
1515416361,32
1515417261,32
1515418161,32
1515419061,32
1515419961,32
1515420861,32
1515421761,32
1515422661,32
1515423561,32
1515424461,32
1515425361,32
1515426261,32
1515427161,32
1515428061,32
1515428961,32
1515429861,32
1515430761,32
1515431661,32
1515432561,32
1515433461,32
1515434361,32
1515435261,32
1515436161,32
1515437061,32
1515437961,32
1515438861,32
1515439761,32
1515440661,32
1515441561,32
1515442461,32
1515443361,32
1515444261,32
1515445161,32
1515446061,32
1515446961,32
1515447861,32
1515448761,32
1515449661,32
1515450561,32
1515451461,32
1515452361,32
1515453261,32
1515454161,32
1515455061,32
1515455961,32
1515456861,32
1515457761,32
1515458661,32
1515459561,32
1515460461,32
1515461361,32
1515462261,32
1515463161,32
1515464061,32
1515464961,32
1515465861,32
1515466761,32
1515467661,32
1515468561,32
1515469461,32
1515470361,32
1515471261,32
1515472161,32
1515473061,32
1515473961,32
1515474861,32
1515475761,32
1515476661,32
1515477561,32
1515478461,32
1515479361,32
1515480261,32
1515481161,32
1515482061,32
1515482961,32
1515483861,32
1515484761,32
1515485661,32
1515486561,32
1515487461,32
1515488361,32
1515489261,32
1515490161,32
1515491061,32
1515491961,32
1515492861,32
1515493761,32
1515494661,32
1515495561,32
1515496461,32
1515497361,32
1515498261,32
1515499161,32
1515500061,32
1515500961,32
1515501861,32
1515502761,32
1515503661,32
1515504561,32
1515505461,32
1515506361,32
1515507261,32
1515508161,32
1515509061,32
1515509961,32
1515510861,32
1515511761,32
1515512661,32
1515513561,32
1515514461,32
1515515361,32
1515516261,32
1515517161,32
1515518061,32
1515518961,32
1515519861,32
1515520761,32
1515521661,32
1515522561,32
1515523461,32
1515524361,32
1515525261,32
1515526161,32
1515527061,32
1515527961,32
1515528861,32
1515529761,32
1515530661,32
1515531561,32
1515532461,32
1515533361,32
1515534261,32
1515535161,32
1515536061,32
1515536961,32
1515537861,32
1515538761,32
1515539661,32
1515540561,32
1515541461,32
1515542361,32
1515543261,32
1515544161,32
1515545061,32
1515545961,32
1515546861,32
1515547761,32
1515548661,32
1515549561,32
1515550461,32
1515551361,32
1515552261,32
1515553161,32
1515554061,32
1515554961,32
1515555861,32
1515556761,32
1515557661,32
1515558561,32
1515559461,32
1515560361,32
1515561261,32
1515562161,32
1515563061,32
1515563961,32
1515564861,32
1515565761,32
1515566661,32
1515567561,32
1515568461,32
1515569361,32
1515570261,32
1515571161,32
1515572061,32
1515572961,32
1515573861,32
1515574761,32
1515575661,32
1515576561,32
1515577461,32
1515578361,32
1515579261,32
1515580161,32
1515581061,32
1515581961,32
1515582861,32
1515583761,32
1515584661,32
1515585561,32
1515586461,32
1515587361,32
1515588261,32
1515589161,32
1515590061,32
1515590961,32
1515591861,32
1515592761,32
1515593661,32
1515594561,32
1515595461,32
1515596361,32
1515597261,32
1515598161,32
1515599061,32
1515599961,32
1515600861,32
1515601761,32
1515602661,32
1515603561,32
1515604461,32
