t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1515104961,1,13.512000,13.512000,13.512000,0.000000,13.512000,13.512000,13.512000,13.512000,13.512000,13.512000,0.002971,0.000817,0.066574,0.138608,calls/second,seconds
