t,count
1519381976,27
1519382876,57
1519383776,87
1519384676,117
1519385576,147
1519386476,177
1519387376,207
1519388276,237
1519389176,267
1519390076,297
1519390976,327
1519391876,357
1519392776,387
1519393676,417
1519394576,447
1519395476,477
1519396376,507
1519397276,537
1519398176,567
1519399076,597
1519399976,627
1519400876,652
1519401776,652
1519402676,652
1519403576,652
1519404476,652
1519405376,652
1519406276,652
1519407176,652
1519408076,652
1519408976,652
1519409876,652
1519410776,652
1519411676,652
1519412576,652
1519413476,652
1519414376,652
1519415276,652
1519416176,652
1519417076,652
1519417976,652
1519418876,652
1519419776,652
1519420676,652
1519421576,652
1519422476,652
1519423376,652
1519424276,652
1519425176,652
1519426076,652
1519426976,652
1519427876,652
1519428776,652
1519429676,652
1519430576,652
1519431476,652
1519432376,652
1519433276,652
1519434176,652
1519435076,652
1519435976,652
1519436876,652
1519437776,652
1519438676,652
1519439576,652
1519440476,652
1519441376,652
1519442276,652
1519443176,652
1519444076,652
1519444976,652
1519445876,652
1519446776,652
1519447676,652
1519448576,652
1519449476,652
1519450376,652
1519451276,652
1519452176,652
1519453076,652
1519453976,652
1519454876,652
1519455776,652
1519456676,652
1519457576,652
1519458476,652
1519459376,652
1519460276,652
1519461176,652
1519462076,652
1519462976,652
1519463876,652
1519464776,652
1519465676,652
1519466576,652
1519467476,652
1519468376,652
1519469276,652
1519470176,652
1519471076,652
1519471976,652
1519472876,652
1519473776,652
1519474676,652
1519475576,652
1519476476,652
1519477376,652
1519478276,652
1519479176,652
1519480076,652
1519480976,652
1519481876,652
1519482776,652
1519483676,652
1519484576,652
1519485476,652
1519486376,652
1519487276,652
1519488176,652
1519489076,652
1519489976,652
1519490876,652
1519491776,652
1519492676,652
1519493576,652
1519494476,652
1519495376,652
1519496276,652
1519497176,652
1519498076,652
1519498976,652
1519499876,652
1519500776,652
1519501676,652
1519502576,652
1519503476,652
1519504376,652
1519505276,652
1519506176,652
1519507076,652
1519507976,652
1519508876,652
1519509776,652
1519510676,652
1519511576,652
1519512476,652
1519513376,652
1519514276,652
1519515176,652
1519516076,652
1519516976,652
1519517876,652
1519518776,652
1519519676,652
1519520576,652
1519521476,652
1519522376,652
1519523276,652
1519524176,652
1519525076,652
1519525976,652
1519526876,652
1519527776,652
1519528676,652
1519529576,652
1519530476,652
1519531376,652
1519532276,652
1519533176,652
1519534076,652
1519534976,652
1519535876,652
1519536776,652
1519537676,652
1519538576,652
1519539476,652
1519540376,652
1519541276,652
1519542176,652
1519543076,652
1519543976,652
1519544876,652
1519545776,652
1519546676,652
1519547576,652
1519548476,652
1519549376,652
1519550276,652
1519551176,652
1519552076,652
1519552976,652
1519553876,652
1519554776,652
1519555676,652
1519556576,652
1519557476,652
1519558376,652
1519559276,652
1519560176,652
1519561076,652
1519561976,652
1519562876,652
1519563776,652
1519564676,652
1519565576,652
1519566476,652
1519567376,652
1519568276,652
1519569176,652
1519570076,652
1519570976,652
1519571876,652
1519572776,652
1519573676,652
1519574576,652
1519575476,652
1519576376,652
1519577276,652
1519578176,652
1519579076,652
1519579976,652
1519580876,652
1519581776,652
1519582676,652
1519583576,652
1519584476,652
1519585376,652
1519586276,652
1519587176,652
1519588076,652
1519588976,652
1519589876,652
1519590776,652
1519591676,652
1519592576,652
1519593476,652
1519594376,652
1519595276,652
1519596176,652
1519597076,652
1519597976,652
1519598876,652
1519599776,652
1519600676,652
1519601576,652
1519602476,652
1519603376,652
1519604276,652
1519605176,652
1519606076,652
1519606976,652
1519607876,652
1519608776,652
1519609676,652
1519610576,652
1519611476,652
1519612376,652
1519613276,652
1519614176,652
1519615076,652
1519615976,652
1519616876,652
1519617776,652
1519618676,652
1519619576,652
1519620476,652
1519621376,652
1519622276,652
1519623176,652
1519624076,652
1519624976,652
1519625876,652
1519626776,652
1519627676,652
1519628576,652
1519629476,652
1519630376,652
1519631276,652
1519632176,652
1519633076,652
1519633976,652
1519634876,652
1519635776,652
1519636676,652
1519637576,652
1519638476,652
1519639376,652
1519640276,652
1519641176,652
1519642076,652
1519642976,652
1519643876,652
1519644776,652
1519645676,652
1519646576,652
1519647476,652
1519648376,652
1519649276,652
1519650176,652
1519651076,652
1519651976,652
1519652876,652
1519653776,652
1519654676,652
1519655576,652
1519656476,652
1519657376,652
1519658276,652
1519659176,652
1519664145,26
