t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1515104961,1,0.001000,0.001000,0.001000,0.000000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.006089,0.015104,0.119301,0.168358,calls/second,seconds
1515158961,3,0.001000,0.000002,0.000000,0.000050,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.003906,0.000040,0.017179,0.087203,calls/second,seconds
