t,count
1519237458,469
1519238358,620
1519239258,773
1519240158,911
1519241058,1246
1519241958,1517
1519242858,2246
1519243758,2355
1519244658,2447
1519245558,2465
1519246458,2465
1519247358,2464
1519248258,2464
1519249158,2464
1519250058,2464
1519250958,2464
1519251858,2464
1519252758,2464
1519253658,2464
1519254558,2460
1519255458,2460
1519256358,2460
1519257258,2460
1519258158,2460
1519259058,2460
1519259958,2460
1519260858,2460
1519261758,2460
1519262658,2460
1519263558,2460
1519264458,2460
1519265358,2460
1519266258,2460
1519267158,2460
1519268058,2460
1519268958,2460
1519269858,2460
1519270758,2460
1519271658,2460
1519272558,2460
1519273458,2460
1519274358,2460
1519275258,2460
1519276158,2460
1519277058,2460
1519277958,2460
1519278858,2460
1519279758,2460
1519280658,2460
1519281558,2460
1519282458,2460
1519283358,2460
1519284258,2460
1519285158,2460
1519286058,2460
1519286958,2460
1519287858,2460
1519288758,2460
1519289658,2460
1519290558,2460
1519291458,2460
1519292358,2460
1519293258,2460
1519294158,2460
1519295058,2460
1519295958,2460
1519296858,2460
1519297758,2460
1519298658,2460
1519299558,2460
1519300458,2460
1519301358,2460
1519302258,2460
1519303158,2460
1519304058,2460
1519304958,2460
1519305858,2460
1519306758,2460
1519307658,2460
1519308558,2460
1519309458,2460
1519310358,2460
1519311258,2460
1519312158,2460
1519313058,2460
1519313958,2460
1519314858,2460
1519315758,2460
1519316658,2460
1519317558,2460
1519318458,2460
1519319358,2460
1519320258,2460
1519321158,2460
1519322058,2460
1519322958,2460
1519323858,2460
1519324758,2460
1519325658,2460
1519326558,2460
1519327458,2460
1519328358,2460
1519329258,2460
1519330158,2460
1519331058,2460
1519331958,2460
1519332858,2460
1519333758,2460
1519334658,2460
1519335558,2460
1519336458,2460
1519337358,2460
1519338258,2460
1519339158,2460
1519340058,2460
1519340958,2460
1519341858,2460
1519342758,2460
1519343658,2460
1519344558,2460
1519345458,2460
1519346358,2460
1519347258,2460
1519348158,2460
1519349058,2460
1519349958,2460
1519350858,2460
1519351758,2460
1519352658,2460
1519353558,2460
1519354458,2460
1519355358,2460
1519356258,2460
1519357158,2460
1519358058,2460
1519358958,2460
1519359858,2460
1519360758,2460
1519361658,2460
1519362558,2460
1519363458,2460
1519364358,2460
1519365258,2460
1519366158,2460
1519367058,2460
1519367958,2460
1519368858,2460
1519369758,2460
1519370658,2460
1519371558,2460
1519372458,2460
1519373358,2458
1519380373,-1
1519381976,-47
1519382876,-88
1519383776,-184
1519384676,-265
1519385576,-347
1519386476,-428
1519387376,-510
1519388276,-593
1519389176,-675
1519390076,-756
1519390976,-838
1519391876,-919
1519392776,-1001
1519393676,-1084
1519394576,-1166
1519395476,-1247
1519396376,-1329
1519397276,-1410
1519398176,-1492
1519399076,-1576
1519399976,-1657
1519400876,-1730
1519401776,-1771
1519402676,-1803
1519403576,-1803
1519404476,-1803
1519405376,-1803
1519406276,-1803
1519407176,-1803
1519408076,-1803
1519408976,-1803
1519409876,-1803
1519410776,-1803
1519411676,-1803
1519412576,-1803
1519413476,-1803
1519414376,-1803
1519415276,-1803
1519416176,-1803
1519417076,-1803
1519417976,-1803
1519418876,-1803
1519419776,-1803
1519420676,-1803
1519421576,-1803
1519422476,-1803
1519423376,-1803
1519424276,-1803
1519425176,-1803
1519426076,-1803
1519426976,-1803
1519427876,-1803
1519428776,-1803
1519429676,-1803
1519430576,-1803
1519431476,-1803
1519432376,-1803
1519433276,-1803
1519434176,-1803
1519435076,-1803
1519435976,-1803
1519436876,-1803
1519437776,-1803
1519438676,-1803
1519439576,-1803
1519440476,-1803
1519441376,-1803
1519442276,-1803
1519443176,-1803
1519444076,-1803
1519444976,-1803
1519445876,-1803
1519446776,-1803
1519447676,-1803
1519448576,-1803
1519449476,-1803
1519450376,-1803
1519451276,-1803
1519452176,-1803
1519453076,-1803
1519453976,-1803
1519454876,-1803
1519455776,-1803
1519456676,-1803
1519457576,-1803
1519458476,-1803
1519459376,-1803
1519460276,-1803
1519461176,-1803
1519462076,-1803
1519462976,-1803
1519463876,-1803
1519464776,-1803
1519465676,-1803
1519466576,-1803
1519467476,-1803
1519468376,-1803
1519469276,-1803
1519470176,-1803
1519471076,-1803
1519471976,-1803
1519472876,-1803
1519473776,-1803
1519474676,-1803
1519475576,-1803
1519476476,-1803
1519477376,-1803
1519478276,-1803
1519479176,-1803
1519480076,-1803
1519480976,-1803
1519481876,-1803
1519482776,-1803
1519483676,-1803
1519484576,-1803
1519485476,-1803
1519486376,-1803
1519487276,-1803
1519488176,-1803
1519489076,-1803
1519489976,-1803
1519490876,-1803
1519491776,-1803
1519492676,-1803
1519493576,-1803
1519494476,-1803
1519495376,-1803
1519496276,-1803
1519497176,-1803
1519498076,-1803
1519498976,-1803
1519499876,-1803
1519500776,-1803
1519501676,-1803
1519502576,-1803
1519503476,-1803
1519504376,-1803
1519505276,-1803
1519506176,-1803
1519507076,-1803
1519507976,-1803
1519508876,-1803
1519509776,-1803
1519510676,-1803
1519511576,-1803
1519512476,-1803
1519513376,-1803
1519514276,-1803
1519515176,-1803
1519516076,-1803
1519516976,-1803
1519517876,-1803
1519518776,-1803
1519519676,-1803
1519520576,-1803
1519521476,-1803
1519522376,-1803
1519523276,-1803
1519524176,-1803
1519525076,-1803
1519525976,-1803
1519526876,-1803
1519527776,-1803
1519528676,-1803
1519529576,-1803
1519530476,-1803
1519531376,-1803
1519532276,-1803
1519533176,-1803
1519534076,-1803
1519534976,-1803
1519535876,-1803
1519536776,-1803
1519537676,-1803
1519538576,-1803
1519539476,-1803
1519540376,-1803
1519541276,-1803
1519542176,-1803
1519543076,-1803
1519543976,-1803
1519544876,-1803
1519545776,-1803
1519546676,-1803
1519547576,-1803
1519548476,-1803
1519549376,-1803
1519550276,-1803
1519551176,-1803
1519552076,-1803
1519552976,-1803
1519553876,-1803
1519554776,-1803
1519555676,-1803
1519556576,-1803
1519557476,-1803
1519558376,-1803
1519559276,-1803
1519560176,-1803
1519561076,-1803
1519561976,-1803
1519562876,-1803
1519563776,-1803
1519564676,-1803
1519565576,-1803
1519566476,-1803
1519567376,-1803
1519568276,-1803
1519569176,-1803
1519570076,-1803
1519570976,-1803
1519571876,-1803
1519572776,-1803
1519573676,-1803
1519574576,-1803
1519575476,-1803
1519576376,-1803
1519577276,-1803
1519578176,-1803
1519579076,-1803
1519579976,-1803
1519580876,-1803
1519581776,-1803
1519582676,-1803
1519583576,-1803
1519584476,-1803
1519585376,-1803
1519586276,-1803
1519587176,-1803
1519588076,-1803
1519588976,-1803
1519589876,-1803
1519590776,-1803
1519591676,-1803
1519592576,-1803
1519593476,-1803
1519594376,-1803
1519595276,-1803
1519596176,-1803
1519597076,-1803
1519597976,-1803
1519598876,-1803
1519599776,-1803
1519600676,-1803
1519601576,-1803
1519602476,-1803
1519603376,-1803
1519604276,-1803
1519605176,-1803
1519606076,-1803
1519606976,-1803
1519607876,-1803
1519608776,-1803
1519609676,-1803
1519610576,-1803
1519611476,-1803
1519612376,-1803
1519613276,-1803
1519614176,-1803
1519615076,-1803
1519615976,-1803
1519616876,-1803
1519617776,-1803
1519618676,-1803
1519619576,-1803
1519620476,-1803
1519621376,-1803
1519622276,-1803
1519623176,-1803
1519624076,-1803
1519624976,-1803
1519625876,-1803
1519626776,-1803
1519627676,-1803
1519628576,-1803
1519629476,-1803
1519630376,-1803
1519631276,-1803
1519632176,-1803
1519633076,-1803
1519633976,-1803
1519634876,-1803
1519635776,-1803
1519636676,-1803
1519637576,-1803
1519638476,-1803
1519639376,-1803
1519640276,-1803
1519641176,-1803
1519642076,-1803
1519642976,-1803
1519643876,-1803
1519644776,-1803
1519645676,-1803
